CustomerID,OrderID,SampleNumber,Site,Sitecode,CustomerSampleNumber,CollectDate,CollectTime,StartDepth,EndDepth,SampleType,Volume,Matrix,Test,Param,ReportedResult,Qualifier,CorrectedReportedResult,CorrectedQualifier,Results_Units,Method,RDL,OrderComment,Results_Commnt,FieldNotes(2014+),FD Fieldnotes(-2013),FD QCData,FD Labnotes
FMP,FMP06618,FMP06618,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,2/29/2012,12/30/1899 11:30:00,0,0,Deposition-Wet,1013.8,Legacy_Deposition,Total Phosphorus,TP,1.65,,1.65,,µg/l,Legacy_AutoAnalyzer -- Nutrients,,,,See Field Notes,Bucket in on 15 II 12 at 1615 hrs; -Trace snow/rain at times prior to 1-3 inches of snow Friday-Sunday of last week; then trace snow Monday and Tuesday; Forecast is for more snow this week and through the weekend.; -Lite debris; Filtered through 500 um m,QC: 20120321P Spikes: 94.233; 93.360 Reps: 5.482; 6.476; 3.140; 2.998 Knowns: 100.603; 95.399,
FMP,FMP06636,FMP06636,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/22/2012,12/30/1899 10:30:00,0,0,Deposition-Wet,2648.9,Legacy_Deposition,Total Phosphorus,TP,8,,8,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 29 II 2012 at 1130 hrs.; -High windstorms; lots of rain and snow this week and last week. Freeze thaw cycles; lite debris flitered through 500 um mesh nitex,,
FMP,FMP06652,FMP06652,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/4/2012,12/30/1899 14:00:00,0,0,Deposition-Wet,1252.3,Legacy_Deposition,Total Phosphorus,TP,5.1,,5.1,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in 22III12 @ 1030 hours.  High winds at times with rain storms.  Warmer weather last 4 days.  Moderate organics in sample, filtered through 500um mesh.",,
FMP,FMP06662,FMP06662,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/19/2012,12/30/1899 11:00:00,0,0,Deposition-Wet,1958.3,Legacy_Deposition,Total Phosphorus,TP,2.3,,2.3,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in 04IV12 @ 1400 hours.  Moderate to high winds at times with heavy rain and snow showers.  Warm day time temps, but still fairly cold nights.  No debris in sample, filtered through 500 um mesh anyway.  SPILT about 10g of sample while filtering (ad",,
FMP,FMP06671,FMP06671,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/27/2012,12/30/1899 9:30:00,0,0,Deposition-Wet,1171.1,Legacy_Deposition,Total Phosphorus,TP,13.3,,13.3,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in on 19IV12 at 1100 hours; -windy, warm, scattered heavy rain for the last week.; -very light organics in sample, filtereed through 500 um mesh nitex",,
FMP,FMP06673,FMP06673,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/3/2012,12/30/1899 9:55:00,0,0,Deposition-Wet,656.8,Legacy_Deposition,Total Phosphorus,TP,37.6,,37.6,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 27 IV 12 at 0930 hrs.; -Windy at times with warm days over the weekend; cold nights turning to colder weather this week with rain stormsl.; -Lite organics; filtered through 500 um mesh nitex.,,
FMP,FMP06763,FMP06763,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/25/2012,12/30/1899 10:00:00,0,0,Deposition-Wet,1622.6,Legacy_Deposition,Total Phosphorus,TP,6.1,,6.1,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in on 3 V 12 at 0955 hrs. ; -Rain and wind all week. Pollen heavy in the air; -Light organics in sample, filtered through 500 um mesh",,
FMP,FMP06779,FMP06779,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/1/2012,12/30/1899 9:00:00,0,0,Deposition-Wet,1941,Legacy_Deposition,Total Phosphorus,TP,2.4,,2.4,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 25 V 12 atr 1000hrs. ; -Lots of rain last six days; high winds at times; cooler weather ; -Moderate debris but small size; filtered through 500 um mesh nitex.,,
FMP,FMP06787,FMP06787,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/9/2012,12/30/1899 9:30:00,0,0,Deposition-Wet,3478.4,Legacy_Deposition,Total Phosphorus,TP,9.4,,9.4,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in on 01 VI 12 at 0900 hrs. ; -Rainy, cool, moderate wind for the last week. Light organics in sample. Filtered through 500 um mesh.",,
FMP,FMP06805,FMP06805,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/13/2012,12/30/1899 10:30:00,0,0,Deposition-Wet,2286.3,Legacy_Deposition,Total Phosphorus,TP,8.9,,8.9,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 09 VI 12 at 0930 hrs.; -Lite organics in sample with some pollen; Filtered through 500 um mesh ; -High winds at times over the weekend and rain; Sunny Monday and part of Tuesday.,,
FMP,FMP06813,FMP06813,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/21/2012,12/30/1899 11:30:00,0,0,Deposition-Wet,835.4,Legacy_Deposition,Total Phosphorus,TP,24.1,,24.1,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 13 VI 12 at 1030 hrs.; -Lite organics; filtered through 500 um mesh nitex; -High winds and showers at times; Warm and sunny last two days,,
FMP,FMP06824,FMP06824,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,7/5/2012,12/30/1899 13:30:00,0,0,Deposition-Wet,2049.6,Legacy_Deposition,Total Phosphorus,TP,14.8,,14.8,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 21 VI 12 at 1130 hrs. ; -Lite organics in the sample; filtered through 500 um mesh nitex.; -Heavy winds coupled with thunder and rainstorms at times that provided current sample; Moistly dry with warm sunny weather,,
FMP,FMP06837,FMP06837,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,7/19/2012,12/30/1899 9:30:00,0,0,Deposition-Wet,1525.2,Legacy_Deposition,Total Phosphorus,TP,10.6,,10.6,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in 05 VII 12 at 1330 hrs.; -Very light organics in sample; filtered through 500 um mesh; -Heavy rain all day on 15 VII 12. ; -Hazy for past 2 weeks; ***Cover stuck over the dry bucket.;,,
FMP,FMP06864,FMP06864,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,8/3/2012,12/30/1899 10:05:00,0,0,Deposition-Wet,1010.77,Legacy_Deposition,Total Phosphorus,TP,13.5,,13.5,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in 19VII12 @ 0930 hours.  Heavy rain last night.  Light organics in sample, filtered through 500um mesh.; Bucket in 19VII12 @ 0930 hours.  Heavy rain last night.  Light organics in sample, filtered through 500um mesh.  Collected and filtered by Phil Matson.",,
FMP,FMP07163,FMP07163,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/4/2013,12/30/1899 9:15:00,0,0,Deposition-Wet,425.7,Legacy_Deposition,Total Phosphorus,TP,7,,7,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"****Bucket in on 04 III 13 at 0920 hrs. Prior to LODA bucket snow collectors were in on 28 I 13 @ 0815 hrs.; however, no precip was collected/accumulated for bulk snow collectors so wet precip can be back dated to the last bulk collection.; ; -High to mo",,
FMP,FMP07175,FMP07175,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/19/2013,12/30/1899 10:30:00,0,0,Deposition-Wet,432.6,Legacy_Deposition,Total Phosphorus,TP,4.7,,4.7,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 04 III 2013 @ 0915 hrs; -Moderate to high winds; rain showers and snow flurries at times during the week and over the weekend. Warmer temperatures last week followed by cold snap Sunday and Monday.; -lite debris in the sample; but filtered t,,
FMP,FMP07177,FMP07177,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,3/26/2013,12/30/1899 9:15:00,0,0,Deposition-Wet,773.7,Legacy_Deposition,Total Phosphorus,TP,2.2,,2.2,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 19 III 13 @ 1030 hrs.; -Moderate to high winds at times; warmer temperatures on sunday through today. Snow/rain on Friday and Saturday of last week. ; -Lite debris in the sample; filtered through 500 um mesh nitex.,,
FMP,FMP07202,FMP07202,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/11/2013,12/30/1899 15:30:00,0,0,Deposition-Wet,523.3,Legacy_Deposition,Total Phosphorus,TP,6.1,,6.1,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 26 III 13 at 0915 hrs.; -Cold over the weekend; Warm last week and warmer days with cool nights this week; some intermittent rain and snow. High winds at times ; -Lite debris; filter through 500 um mesh nitex; ****TT filtered water in yellow,,
FMP,FMP07204,FMP07204,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/17/2013,12/30/1899 10:00:00,0,0,Deposition-Wet,745.8,Legacy_Deposition,Total Phosphorus,TP,4.2,,4.2,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in on 11 IV 13 at 1530 hrs. ; -High winds over the weekend and earlier this week. Rain/sleet/snow Saturday and ~6"" of snow on Sunday. All melted by Monday. lite debris; filtered through 500 um mesh nitex.; ***Bottle with yellow label is filtered b",,
FMP,FMP07206,FMP07206,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,4/24/2013,12/30/1899 9:30:00,0,0,Deposition-Wet,1158.1,Legacy_Deposition,Total Phosphorus,TP,2.5,,2.5,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in 17IV13 @ 1000 hours.  Moderate winds with some rain and snow on 20 and 21 IV13.  Warmer days alst 2 days, but still freezing at night.  Light debris in sample filtered through 500um mesh.",,
FMP,FMP07315,FMP07315,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/21/2013,12/30/1899 11:00:00,0,0,Deposition-Wet,478.2,Legacy_Deposition,Total Phosphorus,TP,22.1,,22.1,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in 24IV13 @ 0930 hours.  High winds at times and warmer.  Trace precip until 3-4 days ago when it rained.  Moderate debris and 1 flying ant in sample, filtered through 500um mesh.",,
FMP,FMP07331,FMP07331,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,5/30/2013,12/30/1899 11:30:00,0,0,Deposition-Wet,3756.2,Legacy_Deposition,Total Phosphorus,TP,19,,19,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in 21V13 @ 1100 hours.  LODA COLLECTOR acting up on 21-23 V13, seen working on 25V13.  Cover staying on dry side for extended periods.  High winds and rain for last week.  Warrmer temperatures.  Pollen and moderate debris in sample, filtered throug",,
FMP,FMP07356,FMP07356,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/13/2013,12/30/1899 16:00:00,0,0,Deposition-Wet,790.5,Legacy_Deposition,Total Phosphorus,TP,15.3,,15.3,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in 30V13 @ 1130 hours.  Warm with a few rain showers for last week.  Light debris in sample, filtered through 500um mesh.",,
FMP,FMP07365,FMP07365,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,6/21/2013,12/30/1899 15:15:00,0,0,Deposition-Wet,2267.2,Legacy_Deposition,Total Phosphorus,TP,27.4,,27.4,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in 13VI13 @ 1600 hours.  Moderate wind all week, heavy steady rain last 2 days.  Light organic debris in sample. filtered through 500 um mesh.  LODA repaired 18VI13.",,
FMP,FMP07488,FMP07488,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,8/6/2013,12/30/1899 12:45:00,0,0,Deposition-Wet,1794.2,Legacy_Deposition,Total Phosphorus,TP,7.5,,7.5,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in 21VI13 @ 1515 hours.  First real rain in a month.  Rain all day on 02VIII13.  Hail storm on 05VIII13. Hot, sunny, warm for last month.  Light organic debris in sample, filtered through 500um mesh.  ***Bubbles formed on water surface when agiated",,
FMP,FMP07527,FMP07527,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,8/29/2013,12/30/1899 15:15:00,0,0,Deposition-Wet,350.9,Legacy_Deposition,Total Phosphorus,TP,22.8,,22.8,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 06VIII13 at 1245 hrs.; -Lite organics; filtered through 500 um mesh nitex; -Haze from fires; noticable soot on the filter; -Sunny and hot; rain andn thunderstorms with high winds.,,
FMP,FMP07537,FMP07537,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,9/9/2013,12/30/1899 9:00:00,0,0,Deposition-Wet,1082.4,Legacy_Deposition,Total Phosphorus,TP,7.8,,7.8,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 29VIII13 at 1515 hrs.; -Occasional trace precip last 2 weeks. Rain and thunderstorms all day yesterday with some hail. cleared out the smokey skies.; Very light organics in the sample; filtered through 500 um mesh.,,
FMP,FMP07557,FMP07557,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,9/20/2013,12/30/1899 10:00:00,0,0,Deposition-Wet,3576.3,Legacy_Deposition,Total Phosphorus,TP,4.9,,4.9,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 09 IX 13 @ 0900 hrs.; -High winds and rain/thunderstorms Tuesday night and Wednesday. Overcastt to sunny yesterday.; -Lite organics in the sample; filtered through 500 um mesh.,,
FMP,FMP07564,FMP07564,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,9/26/2013,12/30/1899 16:30:00,0,0,Deposition-Wet,1198.3,Legacy_Deposition,Total Phosphorus,TP,2.3,,2.3,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 20IX13 @1000 hrs.; -High winds at times with some rain until Tuesday and Wednesday where it rained both days. High winds and overcast today.; -Lite organics; filtered through 500 um mesh.,,
FMP,FMP07594,FMP07594,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,10/9/2013,12/30/1899 11:00:00,0,0,Deposition-Wet,362.2,Legacy_Deposition,Total Phosphorus,TP,2.2,,2.2,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in 26IX13 @ 1630 hours.  SUnny to overcast with high to moderate winds last week.  Colder in the evenings with our first frost last week.  No visible organics in sample, still filtered through 500um mesh.",,
FMP,FMP07658,FMP07658,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,11/8/2013,12/30/1899 10:45:00,0,0,Deposition-Wet,1210.7,Legacy_Deposition,Total Phosphorus,TP,1.8,<,1.8,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in on 09 XI 13 at 1100 hrs.; -Cloudy, Windy, scattered rain and snow showers all week.; -No visible debris in the sample, filtered through 500 um mesh.",,
FMP,FMP07674,FMP07674,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,11/21/2013,12/30/1899 9:15:00,0,0,Deposition-Wet,510.6,Legacy_Deposition,Total Phosphorus,TP,1.8,<,1.8,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 08 XI 13 1045 hrs.; -Overcast to sunny. Colder temperatures on and off with snow and rain showers and moderate to high winds. ; -Lite organics; filtered through 500 um mesh nitex.,,
FMP,FMP07677,FMP07677,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,12/4/2013,12/30/1899 9:00:00,0,0,Deposition-Wet,714,Legacy_Deposition,Total Phosphorus,TP,1.8,<,1.8,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,"Bucket in on 21 XI 13 @ 0915 hrs. ; -Overcast to sunny; Rain/snow Saturday on and off and rain all day Sunday; Heaviest snow Monday 2-2.5"". Cold temperatures down to ~-6 degrees F. Cold front to last all week.; -Sample Frozen allowed to thaw overnight in",,
FMP,FMP07679,FMP07679,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,12/11/2013,12/30/1899 2:00:00,0,0,Deposition-Wet,840.2,Legacy_Deposition,Total Phosphorus,TP,1.8,<,1.8,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,Bucket in on 04 XI 13 @ 0900 hrs.; -Heavy snow Monday and Tuesday; High winds at times; Cold last week with temperatures in the (-) or single digits. Weather is now overcast and at or slightly above freezing.; -Lite debris in sample filtered through 500,,
FMP,FMP07694,FMP07694,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,,12/26/2013,12/30/1899 11:15:00,0,0,Deposition-Wet,0,Legacy_Deposition,Total Phosphorus,TP,2,,2,,µg/L-P,Legacy_MurdochTransition,,,,See Field Notes,,,
FMP,14093002,14093002-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07697,1/9/2014,12/30/1899 9:15:00,,,Deposition-Wet,972.6,Deposition,Total Phosphorus,TP,3.8,,3.8,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 26XII13@1115hrs. Moderate to lite winds; trace precip unitl two nigths ago and yesterday. Rain in the forecast and hig winds.,,,
FMP,14093006,14093006-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07705,1/31/2014,12/30/1899 7:50:00,,,Deposition-Wet,1445.8,Deposition,Total Phosphorus,TP,3.5,,3.5,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in 09I14 @ 0915hrs. Snow the last two days and today; Temperatures in the 10-20 (F) range; lite to moderate wind. Moderate organics in the sample; filtered through 500 um mesh,,,
FMP,14093008,14093008-01,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07707,2/12/2014,12/30/1899 10:00:00,,,Deposition-Wet,365,Deposition,Total Phosphorus,TP,1.6,,1.6,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in on 31I14 @ 0750.Calm and cold temperatures. Ice forming at mid-lake deep, bays, narrrows and wildhorse. Lows to -20 (F) wind today but warmed up yesterday. LODA appears to have frozen; no measurable debris in sample filtered through 500 um mesh.",,,
FMP,14093010,14093010-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07715,2/21/2014,12/30/1899 9:30:00,,,Deposition-Wet,609.7,Deposition,Total Phosphorus,TP,2.4,,2.4,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in on 12II14 @ 1000 hrs. High winds all week; rain 5 days ago; snow last two days and today. Temperatures in the 30's (F) Total snow <1"".Lite organics; filtered through 500 um mesh.",,,
FMP,14093012,14093012-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07724,3/4/2014,12/30/1899 10:00:00,,,Deposition-Wet,1741.4,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 21II14 @ 1000 hrs. Calm-high winds and blizzard conditions at times. Snow ~12"" over the collection time period. Temperatures in the single digits to negatives (F). Warmed up yesterday in the 40's (F). Lite organics; filtered through 500 um mesh.",,,
FMP,14102803,14102803-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07731,3/12/2014,12/30/1899 9:00:00,,,Deposition-Wet,1277.7,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 04III14 @ 1000hrs. Rain showers until yesterday warm days with temp's near or at freezing at night. Calm to moderate winds at times. Lite organics; filtered through 500 um mesh.,,,
FMP,14102901,14102901-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07733,3/19/2014,12/30/1899 9:15:00,,,Deposition-Wet,670.5,Deposition,Total Phosphorus,TP,2.8,,2.8,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 12III14 @ 0900 hrs. Rain/snow showers at times. Daytime temperatures ~40 (F) but nights at or near freezing. Moderate. Moderate to high winds. Lite organics; filtered through 500 um mesh.,,,
FMP,14102904,14102904-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07743,4/2/2014,12/30/1899 13:30:00,,,Deposition-Wet,958.3,Deposition,Total Phosphorus,TP,1.6,,1.6,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 19III14 @ 0915 hrs. Sunny at times w/rain/snow showers. Highs in the high 40's (F) to low 50's (F). Calm to mod. Wind. Some burnig in valley. Lite debris; filtered through 500 um mesh.,,,
FMP,14102909,14102909-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07758,4/25/2014,12/30/1899 8:30:00,,,Deposition-Wet,539.7,Deposition,Total Phosphorus,TP,7.3,,7.3,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 02IV14 @ 1330hrs. High winds w/rain showers. Tempsduring the day in the mid-40's to 50's (F). Personal fires in the valley (open burning). Lite organics; filtered through 500 um mesh.,,,
FMP,14102911,14102911-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07767,5/2/2014,12/30/1899 8:30:00,,,Deposition-Wet,439.6,Deposition,Total Phosphorus,TP,17.1,,17.1,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 25IV14 @ 0830 hrs. Rain and high winds; six days ago; warmer temperatures this week; near 70 (F) but cold nights. Lite organics in the sample; filtered through 500 um. Pollen in sample.,,,
FMP,14102914,14102914-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07774,5/2/2014,12/30/1899 13:30:00,,,Deposition-Wet,1245.1,Deposition,Total Phosphorus,TP,10.2,,10.2,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 02V14 @ 0830 hrs. Rain and high winds this week; some sun breaks. Still some open burning Lots of organics; some pollen; 2 midges; filtered through 500 um mesh.,,,
FMP,14103002,14103002-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07776,5/13/2014,12/30/1899 11:30:00,,,Deposition-Wet,579.6,Deposition,Total Phosphorus,TP,2.9,,2.9,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in 07V14 @ 1330hrs. Scattered showers and cool. Fair amount of pollen in air. Sample pretty clean.  Filtered 500um mesh.,,,
FMP,14103006,14103006-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07784,5/21/2014,12/30/1899 11:00:00,,,Deposition-Wet,888.1,Deposition,Total Phosphorus,TP,8.4,,8.4,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 13V14 @ 1130hrs. Warmer, 60's and 70's, windy and  rain at times.Clean sample.  Lots of pollen in air. Filtered 500um mesh.",,,
FMP,14103014,14103014-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07804,6/4/2014,12/30/1899 14:40:00,,,Deposition-Wet,1286.3,Deposition,Total Phosphorus,TP,5,,5,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 21V14 @ 1100 hours.  Sunny, few light showers last week.  High wind, thunderstorms last night.Light to no organics in sample.  Filtered 500um mesh.",,,
FMP,14103016,14103016-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07813,6/13/2014,12/30/1899 14:15:00,,,Deposition-Wet,974,Deposition,Total Phosphorus,TP,30.3,,30.3,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 04VI14 @ 1440 hours.  Fairly clean sample, only 2 pine capsules.  Hot, cool, windy, calm, rain and sun last week.  Steady rain last 12 hours.  Filtered 500um mesh.",,,
FMP,14103019,14103019-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07820,6/19/2014,12/30/1899 13:45:00,,,Deposition-Wet,5445.9,Deposition,Total Phosphorus,TP,< 1.5,,1.5,<,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 13VI14 @ 1415.  High winds and heavy rain last 5 days.  Moderate to heavy organics in sample, 1 spider. Filtered 500um mesh.",,,
FMP,14103021,14103021-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07823,6/27/2014,12/30/1899 15:00:00,,,Deposition-Wet,435.2,Deposition,Total Phosphorus,TP,6.2,,6.2,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in 19VI14 @ 1345 hours.  Light winds, temps ~70degF, rain last two days.  Light organics in sample.  Filtered 500um mesh.",,,
FMP,14111405,14111405-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07839,7/16/2014,12/30/1899 8:45:00,,,Deposition-Wet,891.9,Deposition,Total Phosphorus,TP,6,,6,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in on 27VI14 at 1500hrs.Hot and dry for the last week, except for thunderstorm on the evening of 14VII14. Light ot moderate haze over the lake for last week from fires in Canada and Washington. Light small organics in sample, filtered thru 500 um.",,,
FMP,14111417,14111417-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07868,8/15/2014,12/30/1899 8:30:00,,,Deposition-Wet,700,Deposition,Total Phosphorus,TP,18.8,,18.8,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 16VII14 @0845 hrs. Sunny and hot w/high winds and thunder/lightning storms. Rain last night and sporadically yesterday. Fires in the st and out of st. causing smoke in the valley. Mod. To hvy organics in the sample; filtered through 500 um.,,,
FMP,14111419,14111419-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07871,8/22/2014,12/30/1899 15:00:00,,,Deposition-Wet,2556.4,Deposition,Total Phosphorus,TP,6.1,,6.1,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,"Bucket in on 15 VIII14 @ 0830 hrs. Sunny at times, cooler temperatures (~60 F); lots of rain and thunder/lightning. Hazy from fires in the valley. Mod. organics in sample; filtered through 500 um mesh.",,,
FMP,14111424,14111424-04,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07888,9/4/2014,12/30/1899 9:00:00,,,Deposition-Wet,1223.9,Deposition,Total Phosphorus,TP,4.8,,4.8,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 29VIII14@1500hrs. Rainy at times over the weekend; colder temperatures.Heavy rain yesterday; sunny at times; highs in the 70's (F). Winds calm to high. Lite organics in the sample; 2 dipterans; fil. Through 500 um mesh,,,
FMP,14111702,14111702-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07914,10/3/2014,12/30/1899 15:50:00,,,Deposition-Wet,1104.2,Deposition,Total Phosphorus,TP,7.3,,7.3,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 04IX14 @ 0900 hrs. Sunny and warm in general the last week; Recrd highs; rain showers; first frost last night. High winds most of the week. Lite organics in the sample; filtered through 500 um mesh.,,,
FMP,14120101,14120101-02,Yellow Bay Knob @ Flathead Lake BioStation,TMP03416,FMP07919,10/17/2014,12/30/1899 8:30:00,,,Deposition-Wet,698.5,Deposition,Total Phosphorus,TP,13.6,,13.6,,µg/L - P,"USGS 03-4174, EPA 365.2",1.5,,,Bucket in on 03IX2014 @ 0900 hrs. Sunny to overcast. Showers 2 days ago. Winds calm to high this week. Moderate pine needles in the sample; filtered through 500 um mesh.,,,
