"date","solar_mj_m2_d","tmax","tmin","tavg"
2013-01-26,3.31,-1.87,-8.95,-4.39
2013-01-27,4.19,-7.32,-10.47,-9.11
2013-01-28,4.07,-7.54,-11.96,-9.69
2013-01-29,5.43,-11.65,-19.61,-16.81
2013-01-30,3.85,-3.88,-13.5,-6.52
2013-01-31,2.17,-2.15,-6.63,-4.25
2013-02-01,6.21,-3.04,-7.08,-4.26
2013-02-02,8.43,-5.13,-9.05,-7.44
2013-02-03,5.78,-5.12,-10.34,-6.88
2013-02-04,4.55,-2.96,-7.08,-4.96
2013-02-05,4.75,-1.71,-5.29,-3.28
2013-02-06,5.61,-2.77,-7.92,-4.38
2013-02-07,6.27,-1.69,-9.8,-6.85
2013-02-08,7.06,-4.16,-13.64,-8.75
2013-02-09,5.62,-6.26,-13.95,-10.7
2013-02-10,8.76,-6.76,-14.29,-11.61
2013-02-11,4.28,-5.83,-14.44,-9.72
2013-02-12,3.15,-3.05,-9,-6.38
2013-02-13,7.1,-2.15,-10.46,-3.88
2013-02-14,9.21,-6.32,-14.81,-10.05
2013-02-15,8.46,-4.37,-12.53,-7.8
2013-02-16,4.16,-2.2,-6.37,-3.96
2013-02-17,5.84,-3.51,-9.97,-5.98
2013-02-18,9.62,-5.92,-13.69,-10.28
2013-02-19,8.06,-2.95,-10.62,-7.15
2013-02-20,6.73,-5.81,-14.74,-10.29
2013-02-21,4.53,-6.86,-16.03,-10.46
2013-02-22,3.88,-3.91,-7.6,-5.56
2013-02-23,6.43,-4,-11.3,-6.56
2013-02-24,5.53,-6.57,-11.36,-8.89
2013-02-25,5.53,-4.88,-9.21,-6.89
2013-02-26,7.5,-6.26,-13.11,-9.08
2013-02-27,7.59,-4.54,-11.89,-7.45
2013-02-28,5.91,-2.19,-7.63,-4.71
2013-03-01,4.32,0.07,-4.37,-0.91
2013-03-02,7.12,0.09,-0.14,0.05
2013-03-03,5.72,-0.43,-10.56,-4.99
2013-03-04,9.68,-7.85,-17.42,-12.1
2013-03-05,12.86,-5.38,-18.87,-11.33
2013-03-06,8.05,-1.4,-10.87,-5.96
2013-03-07,9.97,-2.49,-8.93,-5.56
2013-03-08,12,-3,-10.87,-7.41
2013-03-09,13.45,-3.57,-11.45,-7.04
2013-03-10,9.83,-2.18,-8.96,-5.19
2013-03-11,12.64,-4.92,-13.1,-7.43
2013-03-12,5.25,0.08,-13.27,-4.82
2013-03-13,7.29,0.21,0.03,0.1
2013-03-14,6.55,0.42,0.07,0.22
2013-03-15,10.28,0.09,-3.74,-0.99
2013-03-16,5.71,-0.02,-4.24,-1.78
2013-03-17,8.5,-2.95,-13.76,-6.82
2013-03-18,8.2,-5.73,-13.17,-8.43
2013-03-19,16.71,-6.31,-17.82,-11.24
2013-03-20,9.73,0.07,-10.1,-2
2013-03-21,9.72,-3.62,-10.71,-6.81
2013-03-22,12.1,-6.58,-14.34,-10.17
2013-03-23,14.04,-6.99,-16.16,-11.25
2013-03-24,15.33,-6.32,-16.72,-11.75
2013-03-25,19.78,-4.12,-17.09,-9.98
2013-03-26,19.97,-0.67,-11.07,-6.21
2013-03-27,16.33,0.24,-9.08,-2.62
2013-03-28,12.18,0.48,0.1,0.25
2013-03-29,12.48,0.28,-4.73,-0.82
2013-03-30,18.19,0.41,-5.57,-2.43
2013-03-31,20.73,1.14,-6.45,-2.42
2013-04-01,20.93,2.03,-7.25,-1.83
2013-04-02,17.57,0.98,-5.5,-0.95
2013-04-03,12.34,1.03,0.19,0.6
2013-04-04,10.93,0.81,-2.3,0.13
2013-04-05,8.41,0.99,0.14,0.55
2013-04-06,9.98,0.68,-1.09,0.22
2013-04-07,7.8,0.25,-8.79,-2.62
2013-04-08,14.35,-6.5,-15.72,-10.49
2013-04-09,17.33,-2.11,-16.39,-9.22
2013-04-10,5.44,0.48,-10.58,-2.35
2013-04-11,11.51,0.46,-5.94,-1.31
2013-04-12,13.6,0.14,-9.13,-3.05
2013-04-13,11.1,-1.89,-9.06,-3.69
2013-04-14,16.28,-4.73,-14.26,-9
2013-04-15,16.68,-7.63,-11.92,-9.62
2013-04-16,15.01,-6.65,-13.32,-9.47
2013-04-17,22.85,-2.57,-12.89,-8.43
2013-04-18,19.08,0.65,-12.61,-3.19
2013-04-19,10.46,0.68,-1.36,-0.12
2013-04-20,14.12,0.78,-4.86,-0.03
2013-04-21,11.32,-6.68,-14.9,-9.21
2013-04-22,25.9,-2.91,-16.18,-9.57
2013-04-23,18.01,0.51,-14.41,-4.76
2013-04-24,23.74,0.97,-8.03,-1.66
2013-04-25,23.2,1.33,-4.36,-0.33
2013-04-26,25.08,1.96,-4.59,0.08
2013-04-27,10.7,5.08,0.33,2.24
2013-04-28,13.88,6.96,0.44,2.91
2013-04-29,15.22,1.73,-5.41,-1.04
2013-04-30,13.37,-0.76,-5.53,-3.31
2013-05-01,20.6,2.08,-6.32,-2.17
2013-05-02,25.62,8.56,-7.09,1.39
2013-05-03,14.01,7.47,-2.46,2.5
2013-05-04,22.51,10.41,-2.91,3.62
2013-05-05,28.57,14.79,-0.48,7.35
2013-05-06,28.63,18.81,3.71,11.33
2013-05-07,27.96,13.65,-0.45,7.51
2013-05-08,26.71,17.86,-1.49,10.21
2013-05-09,28.68,19.71,7.36,12.93
2013-05-10,28.16,16.67,2.45,8.36
2013-05-11,23.74,18.49,2.22,11.08
2013-05-12,20.01,18.97,7.12,13.25
2013-05-13,13.29,13.61,4.24,9.89
2013-05-14,20.17,6.73,-2.84,2.28
2013-05-15,22.68,11.72,-2.93,4.83
2013-05-16,14.33,11.92,1.19,6.96
2013-05-17,19.52,12.45,0.73,6.81
2013-05-18,12.34,9.97,2.94,5.97
2013-05-19,12.95,12.22,3.71,7.06
2013-05-20,22.02,15.99,3.31,9.21
2013-05-21,21.54,16.57,1.01,9.14
2013-05-22,3.91,8.98,1.13,5.45
2013-05-23,18.29,5.22,-1.09,1.87
2013-05-24,22.52,8.05,-2.15,2.78
2013-05-25,15.92,10.87,-0.38,5.02
2013-05-26,27.91,16.29,2.57,8.75
2013-05-27,17.71,13.75,1.72,7.67
2013-05-28,16.25,8.92,2.97,5.85
2013-05-29,21.18,13.26,3.23,8
2013-05-30,16.39,8.03,3.13,5.29
2013-05-31,17.89,9.91,2.13,5.88
2013-06-01,21.88,12.45,2.1,7.34
2013-06-02,18.1,12.54,3.96,7.98
2013-06-03,16.43,9.59,1.73,5.35
2013-06-04,28.54,15.88,-0.89,8.35
2013-06-05,27.33,16.58,3.96,10.69
2013-06-06,25.6,19.28,7.02,12.97
2013-06-07,20.2,18.04,6.69,12.72
2013-06-08,28.58,16.54,4.88,10.7
2013-06-09,29.64,15.39,4,9.72
2013-06-10,31.11,16.82,3.73,10.62
2013-06-11,26.51,14.52,3.66,9.19
2013-06-12,20.55,14.88,2.98,9.15
2013-06-13,19.53,12,2.29,7.07
2013-06-14,11.8,8.87,2.78,5.75
2013-06-15,27.94,15.54,1.52,9.59
2013-06-16,28.65,19.08,5.85,12.47
2013-06-17,26.53,20.35,4.81,12.82
2013-06-18,26.39,20.44,7.49,14.12
2013-06-19,3.46,14.93,1.94,10.38
2013-06-20,11.33,5.88,1.54,3.23
2013-06-21,17.99,12,1.1,6.61
2013-06-22,18.43,14.46,3.99,8.8
2013-06-23,23.09,16.46,3.86,10.88
2013-06-24,10.75,14.65,8.15,11.01
2013-06-25,17.62,14.53,7.13,9.93
2013-06-26,17.27,13.82,7.13,10.21
2013-06-27,23.22,18.69,7.17,12.98
2013-06-28,30.11,22.49,8.39,16.65
2013-06-29,15.14,25.93,12.26,19.03
2013-06-30,29.62,25.52,12.86,19.82
2013-07-01,30.08,27.93,11.07,19.95
2013-07-02,29.48,29.13,14.59,22.01
2013-07-03,30.96,23.46,13.47,18.31
2013-07-04,30.31,21.7,9.58,15.85
2013-07-05,26.69,20.49,8.56,14.61
2013-07-06,26.87,19.19,7.56,13.5
2013-07-07,29.93,20.3,6.38,13.92
2013-07-08,22.74,18.43,6.68,12.74
2013-07-09,30.35,20.67,7.73,14.53
2013-07-10,30.65,23.25,10.31,16.86
2013-07-11,30.3,19.24,8.35,14.34
2013-07-12,22.62,17.06,4.72,11.59
2013-07-13,28.36,16.67,6.57,11.92
2013-07-14,31.32,19.79,5,12.92
2013-07-15,31.14,20.11,5.72,13.4
2013-07-16,29.6,20.53,3.65,12.39
2013-07-17,24.81,24.44,6.91,16.34
2013-07-18,28.28,21.95,7.84,15.88
2013-07-19,28.64,22.61,10.84,17.44
2013-07-20,30.31,23.03,10.15,16.69
2013-07-21,30.16,22.95,9.59,17.26
2013-07-22,29.46,23.29,11.61,17.61
2013-07-23,30.14,25.31,11.56,18.32
2013-07-24,29.92,24.97,11.45,18.07
2013-07-25,29.2,24.85,10.42,17.68
2013-07-26,30.24,25.02,10.63,18.24
2013-07-27,28.66,21.31,8.38,15.41
2013-07-28,25.55,20.83,5.66,13.72
2013-07-29,22.45,18.16,6.92,11.93
2013-07-30,23.31,17.99,5.4,12.87
2013-07-31,25.74,23.05,8.86,15.47
2013-08-01,6.16,14.69,7.66,10.86
2013-08-02,6.86,11.62,7.14,9.28
2013-08-03,17.14,16.18,7.23,11.96
2013-08-04,24.86,19.58,6.86,14.24
2013-08-05,20.36,18.66,8.45,14.15
2013-08-06,24.33,20.99,8,14.72
2013-08-07,25.62,22.37,8.62,15.69
2013-08-08,23.45,22.26,7.32,14.56
2013-08-09,25.32,22.85,7.91,15.51
2013-08-10,23.01,23.3,10.01,16.44
2013-08-11,20.83,23.23,10.76,16.57
2013-08-12,22.6,25.61,10.72,17.89
2013-08-13,18.88,19.45,8.76,14.78
2013-08-14,23.75,25.38,9.88,18.35
2013-08-15,23.42,26.98,14.1,19.74
2013-08-16,20.48,25.72,12.81,18.66
2013-08-17,20.89,23.49,11.23,16.97
2013-08-18,25.23,22.42,8.81,15.48
2013-08-19,24.71,22.66,8.4,15.64
2013-08-20,25.67,21.44,6.91,14.09
2013-08-21,25.34,24.39,7.14,15.98
2013-08-22,19.97,27.82,9.51,19.24
2013-08-23,15.36,25.5,10.28,17.25
2013-08-24,21.37,24.51,8.3,16.48
2013-08-25,18.7,24.74,8.77,16.88
2013-08-26,19.59,21.66,8.24,14.42
2013-08-27,23.16,24.42,8.87,17.4
2013-08-28,15.61,26.78,10.88,17.78
2013-08-29,11.4,26.75,9.29,17.04
2013-08-30,15.99,20.04,8,13.42
2013-08-31,23.29,22.23,7.53,14.43
2013-09-01,22.24,27.73,7.93,18.85
2013-09-02,8.96,28.23,14.54,19.94
2013-09-03,6.88,19.43,13.02,16.24
2013-09-04,19.74,27.56,13.04,19.74
2013-09-05,11.63,25.05,14.18,19
2013-09-06,13.13,19.39,10.72,14.92
2013-09-07,13.04,20.7,9.26,14.28
2013-09-08,10.84,14.35,7.94,10.67
2013-09-09,17.84,19.67,8.13,12.82
2013-09-10,20.66,23.48,8.5,15.16
2013-09-11,20.57,23.48,6.81,14.26
2013-09-12,20.4,26.27,6.77,15.82
2013-09-13,19.6,26.43,10.7,17.23
2013-09-14,17.9,21.3,6.99,13.62
2013-09-15,18.61,24.85,5.3,15.11
2013-09-16,11.68,18.68,8.87,13.79
2013-09-17,14.34,15.49,5.05,9.51
2013-09-18,4.77,6.26,0.79,4.28
2013-09-19,13.78,12.76,0.63,6.16
2013-09-20,18.56,18.04,2.63,10.4
2013-09-21,10.05,15.24,5.11,9.75
2013-09-22,8.5,12.32,3.05,7.37
2013-09-23,8.09,8.59,3.33,5.09
2013-09-24,5.82,6.58,3.63,4.69
2013-09-25,4.25,4.76,0.13,2.52
2013-09-26,10.36,6.82,-3.5,1.62
2013-09-27,6.77,7.08,-4.26,1.63
2013-09-28,5.41,6.63,0.58,3.54
2013-09-29,7.88,5.87,1.46,3.88
2013-09-30,5.86,4.94,0.89,2.55
2013-10-01,8.27,5.29,0.02,1.99
2013-10-02,9.7,6.57,-1.79,1.3
2013-10-03,9.19,3.89,-4.44,-0.77
2013-10-04,15.86,6.32,-5.02,-0.47
2013-10-05,11.99,10.14,-2.64,2.48
2013-10-06,13.87,13.11,-1.7,4.44
2013-10-07,7.24,10.9,0.51,4.65
2013-10-08,6.55,4.16,-2.4,0.94
2013-10-09,12.61,8.38,-4.05,0.79
2013-10-10,3.58,3.37,-4.04,-0.25
2013-10-11,10.22,5.27,-3.53,0.14
2013-10-12,7.11,3.92,-2.51,0.02
2013-10-13,10.19,6.25,-3.91,-0.07
2013-10-14,11.83,5.97,-3.86,0.08
2013-10-15,13.24,6.67,-4.69,-0.3
2013-10-16,5.81,3.7,-4.43,-0.78
2013-10-17,9.91,4.47,-4.19,-0.21
2013-10-18,12.15,6.35,-3.79,-0.04
2013-10-19,8.61,5.42,-1.99,0.23
2013-10-20,11.53,7.43,-1.82,1.42
2013-10-21,11.23,9.15,-1.23,2.34
2013-10-22,10.83,7.57,-0.54,2.69
2013-10-23,10.26,11.96,-1.15,4.07
2013-10-24,10.42,11.63,-1.24,3.57
2013-10-25,9.64,12.56,-1.47,4.56
2013-10-26,9.11,9.78,-3.53,1.58
2013-10-27,3.34,2.36,-9.52,-3.17
2013-10-28,8.32,-7.5,-11.27,-9.51
2013-10-29,10.84,2.45,-11.14,-5.52
2013-10-30,9.95,1.38,-7.55,-3.58
2013-10-31,4.09,2.36,-4.66,-1.26
2013-11-01,5.93,2.01,-2.63,-1.04
2013-11-02,1.64,1.73,-3.02,-0.84
2013-11-03,2.72,-3.05,-8.03,-4.61
2013-11-04,4.19,-5.02,-14.26,-9.32
2013-11-05,3.57,-5.4,-11.14,-7.43
2013-11-06,4.26,-4.15,-10.71,-7.75
2013-11-07,1.84,0.05,-10.83,-3.44
2013-11-08,3.23,-0.58,-6.24,-2.69
2013-11-09,6.1,-2.78,-9.47,-5.9
2013-11-10,1.24,-2.67,-8.12,-5.03
2013-11-11,3.69,0.03,-8.09,-3.93
2013-11-12,3.76,0.15,-6.63,-1.89
2013-11-13,3.42,0.06,-2.73,-1.09
2013-11-14,4.32,-1.58,-5.24,-2.96
2013-11-15,1.41,-3.23,-5.63,-4.45
2013-11-16,2.68,-2.96,-10.12,-6
2013-11-17,4.49,-2.58,-8.12,-5.35
2013-11-18,1.85,-1.14,-2.82,-1.87
2013-11-19,2.61,0.07,-6.55,-1.29
2013-11-20,7.16,-7.15,-22.28,-16.35
2013-11-21,7.2,-11.18,-23.96,-19.05
2013-11-22,7.09,-8.4,-21.64,-15.88
2013-11-23,6.91,-5.88,-17.62,-12.3
2013-11-24,5.93,-3.5,-12.67,-8.42
2013-11-25,5.53,-3.81,-12.7,-8.97
2013-11-26,5.14,-0.36,-7.95,-5.3
2013-11-27,5.55,-1.18,-9.62,-6.2
2013-11-28,5.46,-3.23,-11.02,-7.6
2013-11-29,2.09,-4.27,-8.73,-5.92
2013-11-30,1.9,-2.63,-6.54,-4.49
2013-12-01,1.46,-0.54,-4.7,-1.95
2013-12-02,1.92,-0.53,-20.06,-9.31
2013-12-03,4.42,-19.74,-23.7,-21.16
2013-12-04,5.54,-20.85,-27.99,-23.85
2013-12-05,4.72,-19.68,-34.24,-27.08
2013-12-06,6.36,-28.58,-40.04,-34.12
2013-12-07,6.51,-22.96,-40.04,-32.86
2013-12-08,5.27,-21.73,-29.61,-24.87
2013-12-09,3.58,-15.67,-22.66,-19.11
2013-12-10,2.37,-13.14,-18.3,-15.34
2013-12-11,1.49,-7.25,-16,-11.23
2013-12-12,2.58,-6.91,-9.46,-8.21
2013-12-13,1.66,-7.28,-9.52,-8.36
2013-12-14,1.13,-2.29,-8.88,-4.77
2013-12-15,1.83,-0.98,-3.73,-2.1
2013-12-16,4.21,-1.62,-5.8,-3.32
2013-12-17,2.7,-3.74,-8.01,-5.67
2013-12-18,1.22,-4.23,-20.77,-8.92
2013-12-19,4.86,-15.94,-27.05,-21.02
2013-12-20,2.21,-11.3,-18.75,-13.96
2013-12-21,3.48,-11.28,-17.42,-14.64
2013-12-22,3.67,-9.01,-15.49,-13.31
2013-12-23,1.67,-0.82,-10.93,-4.48
2013-12-24,2.68,-3.64,-8.57,-6.57
2013-12-25,4.17,-8.7,-10.33,-9.41
2013-12-26,2.9,-4.68,-9.63,-7.11
2013-12-27,3.9,-2.87,-9.15,-5.85
2013-12-28,4.32,-6.88,-18.38,-12.8
2013-12-29,1.58,-6.55,-15.75,-9.79
2013-12-30,2.58,-4.78,-11.54,-7.59
2013-12-31,1.84,-4.72,-11.12,-6.23
2014-01-01,3.82,-8.71,-14.22,-10.91
2014-01-02,2.33,-1.29,-9.42,-5.03
2014-01-03,1.7,-1.16,-12.25,-6.06
2014-01-04,3.97,-12.35,-21.18,-15.58
2014-01-05,5.69,-19.48,-30.1,-24.98
2014-01-06,4.78,-11.44,-25.12,-16.57
2014-01-07,4.13,-7.8,-12.43,-9.82
2014-01-08,2.02,-3.86,-8.17,-6.09
2014-01-09,2.3,-2.89,-7.08,-4.94
2014-01-10,1.59,-2.39,-6.12,-3.85
2014-01-11,1.71,0.02,-3.67,-1.58
2014-01-12,2.36,-1.86,-5.55,-4.37
2014-01-13,2.66,-1.34,-4.22,-2.06
2014-01-14,2.69,-2.6,-4.73,-3.53
2014-01-15,4.6,-2.46,-6.15,-3.91
2014-01-16,5.95,-5.73,-12.22,-8.74
2014-01-17,3.91,-5.92,-11.56,-8.72
2014-01-18,6.54,-6.63,-16.73,-11.71
2014-01-19,4.66,-6.24,-12.18,-9.31
2014-01-20,6.92,-6.15,-14.34,-10.78
2014-01-21,6.36,-4.63,-16.71,-10.95
2014-01-22,4,-3.75,-12.31,-7.85
2014-01-23,4.51,-6.52,-13.63,-10.16
2014-01-24,4.17,-6.54,-10.4,-8.81
2014-01-25,4.62,-6.39,-10.46,-8.87
2014-01-26,3,-7.97,-23.86,-15.33
2014-01-27,7.59,-10.09,-22.21,-16.5
2014-01-28,4.83,-9.85,-25.71,-15.44
2014-01-29,2.61,-6.55,-14.07,-9.17
2014-01-30,4.25,-15.18,-19.6,-17.44
2014-01-31,3.84,-10.71,-21.69,-17.1
2014-02-01,6.29,-12.55,-23.93,-18.19
2014-02-02,3.7,-9.57,-20.3,-15.91
2014-02-03,5.54,-16.48,-23.2,-18.95
2014-02-04,7.69,-23.69,-29.16,-25.8
2014-02-05,10.08,-25.27,-35.17,-29.36
2014-02-06,10.66,-17.62,-36.54,-27.02
2014-02-07,7.13,-13.3,-26.06,-18.4
2014-02-08,9.72,-17.39,-25.66,-22.55
2014-02-09,7.77,-13.22,-24.17,-19.24
2014-02-10,4.47,-6.57,-20.35,-12.57
2014-02-11,7.1,-5.13,-7.67,-6.08
2014-02-12,5.03,-0.53,-5.77,-2.38
2014-02-13,4.14,-0.87,-5.42,-2.54
2014-02-14,3.77,-1.59,-8.55,-4.37
2014-02-15,9.08,0.06,-6.17,-3.19
2014-02-16,6.02,0.06,-6.42,-4.38
2014-02-17,3.29,-1.55,-6.04,-3.42
2014-02-18,5.43,-1.78,-7,-4.47
2014-02-19,7.88,-4.29,-9.28,-6.74
2014-02-20,4.86,-3.65,-12.79,-7.61
2014-02-21,7.89,-7.19,-15.33,-10.52
2014-02-22,10.06,-11.47,-20.37,-16.14
2014-02-23,7.48,-16.07,-22.46,-19.6
2014-02-24,8.46,-11.2,-25.05,-17.93
2014-02-25,14.66,-11.93,-28.91,-19.55
2014-02-26,14.22,-4.73,-16.16,-11.45
2014-02-27,7.98,-1.67,-15.6,-8.38
2014-02-28,7.64,-15.14,-27.84,-21.48
2014-03-01,8.52,-27.96,-32.62,-30.34
2014-03-02,6.4,-9.61,-29.31,-19.97
2014-03-03,5.33,-0.89,-8.66,-3.55
2014-03-04,6.02,-1.22,-3.3,-2.37
2014-03-05,3.46,0.06,-2.2,-0.42
2014-03-06,6.34,0.07,-3.31,-0.85
2014-03-07,5.74,-0.72,-4.06,-2.58
2014-03-08,9.4,-0.21,-2.97,-1.43
2014-03-09,6.91,0.15,0,0.09
2014-03-10,3.77,0.62,-4.1,-0.91
2014-03-11,13.34,-1.99,-7.92,-4.84
2014-03-12,16.74,-1.47,-9.76,-5.61
2014-03-13,16.13,-2.24,-8.01,-5.57
2014-03-14,7.63,0.05,-6.19,-2.14
2014-03-15,9.83,-2.03,-8.99,-4.08
2014-03-16,6.94,0.19,-4.25,-0.9
2014-03-17,7.19,0.12,-10.14,-2.96
2014-03-18,12.38,-6.47,-14.88,-9.5
2014-03-19,8.52,-2.13,-8.95,-4.94
2014-03-20,11.27,-3.53,-12.17,-6.58
2014-03-21,12.64,-7.36,-19.51,-13.39
2014-03-22,15.63,-7.22,-22,-13.26
2014-03-23,15.2,-4.11,-12.48,-8.5
2014-03-24,16.54,-5.03,-15.23,-10.4
2014-03-25,17.08,0.3,-13.39,-3.72
2014-03-26,14.85,-0.49,-7.2,-2.97
2014-03-27,7.9,-3.01,-11.76,-7.47
2014-03-28,9.65,-0.29,-11.69,-4.23
2014-03-29,12.5,0.17,-4.87,-0.8
2014-03-30,11.94,-0.51,-10.21,-4.63
2014-03-31,12.91,-0.91,-10.95,-6.26
2014-04-01,18.08,-0.32,-11.81,-6.38
2014-04-02,16.98,-0.45,-10.62,-5.63
2014-04-03,17.12,0.25,-10.89,-4.68
2014-04-04,11.95,-0.12,-5.2,-1.81
2014-04-05,11.75,-0.42,-6.87,-2.36
2014-04-06,15.22,0.27,-9.32,-1.93
2014-04-07,17.86,0.47,-10.05,-3.43
2014-04-08,20.61,0.91,-2.08,0.32
2014-04-09,17.93,0.53,-7.94,-1.45
2014-04-10,22.91,0.42,-8.02,-2.99
2014-04-11,9.74,0.49,-4.51,-0.69
2014-04-12,14.62,-0.9,-14.77,-6.66
2014-04-13,24.91,-1.12,-14.97,-7.49
2014-04-14,22.87,0.45,-11.94,-3.86
2014-04-15,9.04,0.36,-6.28,-1.31
2014-04-16,13.62,0.27,-6.31,-2.04
2014-04-17,11.37,0.45,-2.2,-0.17
2014-04-18,10.41,0.32,-5.34,-0.56
2014-04-19,20.64,1.14,-9.26,-2.18
2014-04-20,16.45,0.87,-3.71,-0.24
2014-04-21,16.9,5.95,-4.25,0.65
2014-04-22,8.28,6.02,-0.36,1.79
2014-04-23,15.3,0.56,-4.2,-1.43
2014-04-24,10.03,0.8,-4.55,-0.63
2014-04-25,15.78,1.02,-0.98,0.23
2014-04-26,9.45,0.53,-3.38,-0.51
2014-04-27,15.55,0.59,-5.5,-1.8
2014-04-28,18.27,0.58,-6.69,-2.16
2014-04-29,27.19,1.07,-6.8,-1.84
2014-04-30,27.37,2.75,-2.81,0.71
2014-05-01,26.59,5.86,0.69,3.54
2014-05-02,22.78,4.33,0.48,2.85
2014-05-03,7.71,1.1,-1.66,0.11
2014-05-04,15.03,1.38,-2.22,0.27
2014-05-05,15.72,0.94,-3.11,-0.17
2014-05-06,17.74,0.76,-5.54,-0.5
2014-05-07,20.29,0.93,-7.76,-1.81
2014-05-08,20.98,2.69,-5.05,0.16
2014-05-09,10.47,0.82,-0.91,0.42
2014-05-10,16.58,0.8,-3.08,-0.38
2014-05-11,20.51,0.69,-5.04,-1.94
2014-05-12,27.29,4.12,-6.36,-0.27
2014-05-13,24.39,10.55,0.42,5.4
2014-05-14,24.15,12.87,2.81,7.61
2014-05-15,22.37,15.25,1.95,8.55
2014-05-16,15.24,11.84,1.92,5.96
2014-05-17,18.45,12.64,1.18,6.88
2014-05-18,20.6,11.12,0.47,5.71
2014-05-19,15.7,8.58,2.14,4.69
2014-05-20,24.5,13.82,1.82,8.78
2014-05-21,26.23,15.94,5.25,10.37
2014-05-22,27.07,17.87,5.52,11.78
2014-05-23,23.3,19.29,6.49,12.84
2014-05-24,20.68,15.08,4.68,9.78
2014-05-25,18.34,12.51,3.38,8.06
2014-05-26,18.41,13.27,1.78,8.09
2014-05-27,24.18,15.44,1.52,9.21
2014-05-28,15.81,12.97,2.64,7.98
2014-05-29,15.71,8.73,-0.4,4.23
2014-05-30,29.38,15.31,-1.63,8.42
2014-05-31,24.19,14.98,4.76,9.52
2014-06-01,23.92,15.42,4.57,10.52
2014-06-02,24.36,16.09,6,11.56
2014-06-03,17.08,15.3,5.58,10.15
2014-06-04,25,15.3,6.1,10.27
2014-06-05,25.06,13.15,1.4,7.94
2014-06-06,26.68,13.26,-0.34,7.71
2014-06-07,21.62,14.06,2.91,9.12
2014-06-08,25.48,16.02,3.73,10.33
2014-06-09,24.37,15.12,6.18,10.72
2014-06-10,18.45,12.4,4.64,8.24
2014-06-11,24.68,13.91,2.7,8.08
2014-06-12,17.91,14.93,2.53,9.62
2014-06-13,13.21,11.88,4.44,7.78
2014-06-14,11,9.87,2.06,5.45
2014-06-15,13.3,11.05,3.78,6.99
2014-06-16,16.02,10.57,3.91,6.67
2014-06-17,5.74,5.61,1.32,3.13
2014-06-18,5.98,5.79,0.88,2.88
2014-06-19,20.14,14.06,3.26,8.39
2014-06-20,23.18,17.03,2.14,10.8
2014-06-21,31.1,16.99,4.62,10.93
2014-06-22,27.32,18.47,3.91,11.64
2014-06-23,24.41,17.03,7.33,12.44
2014-06-24,14.49,18.64,5.82,11.83
2014-06-25,26.17,17.24,7.62,12.47
2014-06-26,9.32,14.08,7.09,9.87
2014-06-27,12.22,13.9,7.16,9.66
2014-06-28,13.09,12.06,6.46,8.97
2014-06-29,17.97,12.19,5.75,8.88
2014-06-30,26.15,15.63,5.41,10.92
2014-07-01,30.31,20.65,6.06,13.8
2014-07-02,30.44,23.77,6.67,16.56
2014-07-03,25.61,21.25,10.84,16.55
2014-07-04,27.35,20.96,8.14,14.43
2014-07-05,25.09,18.81,7.55,13.7
2014-07-06,24.86,20.98,9.12,15.49
2014-07-07,29.89,21.85,8.99,15.64
2014-07-08,28.56,22.43,8.11,16.95
2014-07-09,26.75,23.59,12.31,17.95
2014-07-10,30.79,21.76,11.09,16.75
2014-07-11,28.3,21.8,7.83,14.92
2014-07-12,30.81,24.78,10.66,18.5
2014-07-13,29.7,28.12,12.17,19.43
2014-07-14,12.23,20.64,9.25,15.87
2014-07-15,24.94,21.07,8.52,15.66
2014-07-16,27.22,25.19,12.04,18.99
2014-07-17,27.87,23.47,13.06,18
2014-07-18,22.63,20.78,11.7,15.65
2014-07-19,18.04,19.49,10.53,15.38
2014-07-20,13.23,17.31,11.05,13.6
2014-07-21,27.78,17.5,10.73,13.49
2014-07-22,13.81,20.6,9.26,14.31
2014-07-23,26.52,22.75,11.56,16.64
2014-07-24,11.8,11.49,6.43,8.94
2014-07-25,23.87,15.5,5.16,10.08
2014-07-26,26.11,18.19,4.3,12.5
2014-07-27,29.41,27.05,10.77,17.73
2014-07-28,25.06,25.3,12.58,18.68
2014-07-29,28.36,26.28,13.97,20.36
2014-07-30,23.64,26.27,13.79,20.83
2014-07-31,28.04,28.67,15.03,21.14
2014-08-01,22.75,25.58,13.28,19.08
2014-08-02,23.52,24.36,12.45,17.91
2014-08-03,22.71,23.05,12.75,18.08
2014-08-04,24.73,23.4,11.13,16.94
2014-08-05,24.7,23.26,9.06,17.42
2014-08-06,26.36,23.84,12.7,17.92
2014-08-07,26.39,21.96,10.24,16.95
2014-08-08,20.82,21.98,9.89,15.46
2014-08-09,23.66,20.99,8.75,15.06
2014-08-10,25,24.5,10.34,16.93
2014-08-11,25.64,26.46,10.47,17.82
2014-08-12,12.34,25.01,12.44,18.35
2014-08-13,20.56,24.08,10.74,18.01
2014-08-14,10.32,22.36,11.13,17.06
2014-08-15,14.95,19.17,10.76,13.89
2014-08-16,9.46,16.96,9.77,12.81
2014-08-17,17.04,19.31,9.14,14.64
2014-08-18,21.92,22.06,9.87,15.8
2014-08-19,17.58,21.42,9.33,15.5
2014-08-20,14.29,15.5,8.32,11.77
2014-08-21,14.86,12.87,6.65,9.41
2014-08-22,7.51,12.43,5.91,8.12
