"date","LE_mm_d","LE_mm_d_min","LE_mm_d_max","L3E_m3_d","L3E_m3_d_min","L3E_m3_d_max"
2015-02-08,1.06977807239053,1.06752151135615,1.07047509696569,29751.2451360865,29688.4886614203,29770.6298566528
2015-02-09,0.801001775985744,0.799236336342922,0.80218307513114,22276.3962048129,22227.2981451852,22309.2489257283
2015-02-10,0.927094726784317,0.924731773211696,0.928258828279682,25783.1256713815,25717.4103489248,25815.5001141241
2015-02-11,1.23206955802424,1.22960390689241,1.23491789230805,34264.6801159218,34196.1087055177,34343.8942012486
2015-02-12,1.16277797484878,1.1607737647624,1.16366729558238,32337.6347500413,32281.8963243593,32362.3673556467
2015-02-13,1.9468026259976,1.94469217517587,1.94796072923648,54141.8857354251,54083.1926836926,54174.0933626348
2015-02-14,1.19598880412295,1.19142746434427,1.19746802833344,33261.2501693595,33134.3962531999,33302.3883859985
2015-02-15,2.37017389861547,2.36398381510227,2.37811958636282,65916.1245615064,65743.9741905396,66137.0994627942
2015-02-16,2.295607280345,2.28661360624228,2.30549565376067,63842.3769344155,63592.2568302464,64117.3792260864
2015-02-17,2.54193708057202,2.53274815984499,2.55567796681708,70692.9737638127,70437.4237201715,71075.1170191427
2015-02-18,1.99565577465623,1.98521176858539,2.00541621233243,55500.5245399806,55210.0697317961,55771.9688529973
2015-02-19,1.75991337540894,1.75087743312131,1.76582276288878,48944.3704272847,48693.074816566,49108.714453447
2015-02-20,1.07789066043184,1.07466929902381,1.08126387294426,29976.8616464022,29887.2734267557,30070.6729470292
2015-02-21,1.99189725442135,1.97720930833119,2.0011674719651,55395.9975733669,54987.5159490451,55653.8085359648
2015-02-22,2.7988585859978,2.78430565850051,2.8176929614858,77838.133013127,77433.4063463596,78361.929617853
2015-02-23,2.43402633774486,2.41539341018987,2.45098816332006,67691.9036862649,67173.709483562,68163.6234229722
2015-02-24,1.91382522162477,1.90579953743705,1.91973093976884,53224.7620190494,53001.5623631432,53389.003998525
2015-02-25,2.38098518592617,2.36788542588308,2.38799237009543,66216.7937071158,65852.480601132,66411.6681949312
2015-02-26,2.4584021207418,2.44603331085459,2.47184523345824,68369.8105475503,68025.8256552689,68743.6725214877
2015-02-27,2.13748367951932,2.1314268924019,2.14541918683084,59444.8536243209,59276.4103154534,59665.5454008653
2015-02-28,3.06429830406442,3.05120078915744,3.07840117419978,85220.1894647112,84855.9387974672,85612.3997346244
2015-03-01,2.19599939839009,2.18337539948206,2.20839736773429,61072.2149821289,60721.1331121563,61417.0108184509
2015-03-02,1.30306831796352,1.29755852512049,1.30804891109372,36239.203211718,36085.9721802055,36377.7168445584
2015-03-03,3.06552964691129,3.05288930325903,3.07965312684514,85254.4339345027,84902.8975062392,85647.2173767242
2015-03-04,3.19119870254521,3.16782616031641,3.2126875122517,88749.3745924566,88099.3685292843,89346.9927917454
2015-03-05,2.28670233354974,2.27006646293269,2.29919930626607,63594.7243961302,63132.0696852572,63942.2735825811
2015-03-06,2.86769164244123,2.84817400893938,2.88068947068984,79752.4264432947,79209.6279752982,80113.9047577612
2015-03-07,2.66981249050684,2.66072465697098,2.67924087242101,74249.2746135272,73996.535872419,74511.4842332649
2015-03-08,2.65905136649884,2.6468737246745,2.66879380922707,73950.0005429844,73611.3321626485,74220.9444044381
2015-03-09,3.27520832263001,3.26601026001507,3.28411711325558,91085.7384285064,90829.9341428357,91333.4978662889
2015-03-10,3.43036742197545,3.41562916589717,3.44064305981399,95400.8169656888,94990.9361868805,95686.5893404963
2015-03-11,0.953951756751758,0.952773079805304,0.954573759922434,26530.0376737962,26497.2578779906,26547.3359988262
2015-03-12,2.14957129188063,2.14760404003074,2.15066802549358,59781.018224954,59726.3076325977,59811.5191217383
2015-03-13,3.2508426987046,3.24362082687727,3.2557879649989,90408.1140978089,90207.2690023435,90545.6452676675
2015-03-14,0.871498148165456,0.869109170521338,0.871901708406601,24236.9475603259,24170.5084910001,24248.1708410898
2015-03-15,0.782380820722082,0.782240440536441,0.782536036400678,21758.5349595554,21754.6308925129,21762.8516115994
2015-03-16,1.85792914683688,1.8518784923638,1.86359695189031,51670.2547188171,51501.9819628987,51827.8801757976
2015-03-17,1.34596112591895,1.3420829194489,1.34937776442633,37432.0809468219,37324.2254257971,37527.099953472
2015-03-18,1.56463560956129,1.56191029457121,1.56676352729717,43513.5648879842,43437.7720516608,43572.7437063049
2015-03-19,2.23865488478544,2.23242040856972,2.24165812451576,62258.492645599,62085.107683824,62342.0147552076
2015-03-20,2.40118094164585,2.39717515209811,2.4039270758319,66778.4512084534,66667.0475165343,66854.8230405694
2015-03-21,1.71542839475617,1.7119398047351,1.71798925113393,47707.2133024269,47610.1932759608,47778.4324345247
2015-03-22,3.34415266173785,3.33556142528416,3.34876543030795,93003.1267041506,92764.1986607064,93131.4108894664
2015-03-23,1.36779739049522,1.36402774772988,1.36959301574286,38039.3620988962,37934.5258072562,38089.2996404235
2015-03-24,2.41157645786812,2.40523000664798,2.41702016153247,67067.5574814525,66891.0584197615,67218.9505286146
2015-03-25,1.75315280513287,1.74860620818682,1.75662804242594,48756.3544371142,48629.9105290103,48853.0031152658
2015-03-26,1.53674812698199,1.53435759073155,1.53753210296006,42737.9953078458,42671.5128926335,42759.7982052004
2015-03-27,3.93686322834151,3.93474397046027,3.941667883378,109486.804783633,109427.866801673,109620.425460177
2015-03-28,2.07566906854412,2.07363221122017,2.07649278028268,57725.7478662401,57669.1014990019,57748.6558417241
2015-03-29,2.53927187068975,2.53267161945559,2.54475025525055,70618.852490819,70435.2950806464,70771.2100369535
2015-03-30,4.07708602968843,4.06896455068581,4.09525467395187,113386.494863481,113160.631089573,113891.777036693
2015-03-31,2.34432446707085,2.33434351511696,2.35537569739844,65197.2345465017,64919.6575836386,65504.5766682156
2015-04-01,2.87588435987596,2.86810327949187,2.88351711767853,79980.2714057424,79763.8743455435,80192.5435155468
2015-04-02,3.02043659922846,3.01057873035382,3.03058811087448,84000.3660580252,83726.2121180838,84282.686400232
2015-04-03,3.04858354909313,3.03603990037403,3.06091308287178,84783.1515972592,84434.3043198899,85126.0441946392
2015-04-04,2.7037850385953,2.69480141056418,2.71405969202479,75194.073943559,74944.2332273737,75479.8189412912
2015-04-05,3.90239625052956,3.88080914801359,3.92247997350804,108528.255031634,107927.90324344,109086.796827357
2015-04-06,1.86826888415121,1.86438973739164,1.87451628991745,51957.8097430044,51849.9280718978,52131.5542842443
2015-04-07,3.59745127845972,3.57697147299012,3.61391571261097,100047.530990625,99477.9738753776,100505.417938491
2015-04-08,3.9664094782355,3.94931862638052,3.98561568738335,110308.505794464,109833.197750445,110842.643342465
2015-04-09,4.32129291080856,4.30148835347345,4.34185919623485,120178.05188978,119627.27387769,120750.01407058
2015-04-10,3.55204164492252,3.53634562863648,3.5694723767102,98784.6586493681,98348.1419173111,99269.4189820955
2015-04-11,2.8216838937329,2.81193798759727,2.83039785263549,78472.9201182842,78201.87993715,78715.2611552786
2015-04-12,3.04508271289707,3.03915646078013,3.05238619410844,84685.7909964594,84520.9779534371,84888.9057035881
2015-04-13,3.8739993031247,3.85239687829557,3.89628998912769,107738.516893264,107137.738981273,108358.435809759
2015-04-14,1.98870358439879,1.98164764048025,1.99543168405383,55307.1794697088,55110.9489405879,55494.2924301471
2015-04-15,4.93429469566498,4.91592187352534,4.96107698564035,137226.042347621,136715.081850837,137970.875780767
2015-04-16,5.29129623191078,5.25949431386171,5.32876104112099,147154.494325585,146270.06167166,148196.415777853
2015-04-17,5.31974680640535,5.29357226344932,5.35256289646644,147945.72386926,147217.792288021,148858.361326516
2015-04-18,5.22198877551489,5.18987935018857,5.25504824465494,145227.007514807,144334.022877416,146146.413507357
2015-04-19,4.99504744551446,4.9619849819543,5.02606322133515,138915.617036159,137996.127766779,139778.186547857
2015-04-20,5.39907809401793,5.36361773866166,5.43547822130946,150151.980143937,149165.803896689,151164.292078519
2015-04-21,4.70492615355028,4.67944926507635,4.73222179658294,130847.149473409,130138.62013087,131606.259599116
2015-04-22,3.77694961771185,3.75111434433689,3.79326462761553,105039.500101262,104321.003834444,105493.231460662
2015-04-23,3.11476757127904,3.09816378485615,3.13187766286234,86623.7736093978,86162.0111814666,87099.616723155
2015-04-24,3.18400372028099,3.17261136647354,3.19617534729083,88549.2773137621,88232.4483194594,88887.7784180757
2015-04-25,3.48761886900974,3.4734796551462,3.50523098382641,96993.0180764357,96599.7970630849,97482.8227927585
2015-04-26,3.33252305964032,3.31934900973306,3.35209898975419,92679.6996759022,92313.3205190084,93224.119411748
2015-04-27,5.62092767400794,5.58015250705924,5.65960143546434,156321.76564241,155187.780922902,157397.30886686
2015-04-28,5.67859131982894,5.63964891775254,5.71719797060267,157925.430277663,156842.415977534,158999.107109051
2015-04-29,4.5284269631566,4.50004525553136,4.54948325483974,125938.588702492,125149.274392607,126524.178285686
2015-04-30,5.06733343829728,5.03507038753954,5.09448029171452,140925.938940011,140028.681876415,141680.911126798
2015-05-01,4.05838968750118,4.03166902547857,4.08156549489702,112866.537057356,112123.417538878,113511.071792976
2015-05-02,5.92876796957389,5.90490426847238,5.95481056210471,164883.010570232,164219.345049645,165607.272521715
2015-05-03,6.13997208492599,6.10065882570158,6.17749398676493,170756.738562758,169663.410476802,171800.247799293
2015-05-04,6.0832922716376,6.03575564745098,6.11844380424711,169180.434969581,167858.409592899,170158.022649274
2015-05-05,4.82399482290376,4.79227257320174,4.85049051008345,134158.528965462,133276.31194166,134895.391782785
2015-05-06,4.37376747445897,4.34403289230305,4.40639019251321,121637.404672254,120810.466015002,122544.664324406
2015-05-07,5.52283350854814,5.48670859482392,5.56835831292025,153593.701160314,152589.043099481,154859.776479675
2015-05-08,3.64552175434098,3.62503045508898,3.66746629493793,101384.403140711,100814.526375673,101994.695521485
2015-05-09,6.13984429021667,6.09068153906827,6.18649826541644,170753.184506246,169385.935448961,172050.662823071
2015-05-10,4.87809273589624,4.85141425642793,4.90961433372885,135663.028181074,134921.081787701,136539.664941915
2015-05-11,3.39235094083036,3.37668434825928,3.41030472428157,94343.5531471928,93907.8547083682,94842.8598972214
2015-05-12,3.58994158567451,3.57239680896303,3.60786539952838,99838.6814014292,99350.7494029402,100337.154676871
2015-05-13,1.97619211279681,1.96752237033215,1.98753030502343,54959.2270595308,54718.1157113084,55274.5497839728
2015-05-14,3.84523896861981,3.82710562408446,3.86952553369024,106938.672716108,106434.372251992,107614.098367065
2015-05-15,3.64331262650514,3.63261199529701,3.66063528302614,101322.965815085,101025.374089848,101804.720502216
2015-05-16,3.23866084975948,3.23007639283031,3.25084894632968,90069.3287146246,89830.5892143009,90408.2878484495
2015-05-17,4.39093062136641,4.36735031078898,4.41522948986823,122114.723290132,121458.939049942,122790.491107761
2015-05-18,5.82707693695195,5.79052829413227,5.87310814202688,162054.914801811,161038.472550859,163335.073464096
2015-05-19,5.81958343522819,5.77772684268604,5.86076339357364,161846.515496885,160682.455606874,162991.757736419
2015-05-20,6.32586366960242,6.27124445324917,6.37692134455143,175926.508113264,174407.511101823,177346.456271383
2015-05-21,5.81856038738145,5.77471779672138,5.86403068119341,161818.063850642,160598.772021997,163082.623194793
2015-05-22,5.86371424683821,5.82682984304674,5.90231438030089,163073.822943307,162048.04295471,164147.318523907
2015-05-23,5.55252346694639,5.51498111773624,5.58597538595163,154419.398800959,153375.320909327,155349.719087272
2015-05-24,5.33213495009961,5.29708619920511,5.36230595465798,148290.246447672,147315.517196356,149129.322304417
2015-05-25,3.14688139978044,3.12783026290145,3.16147387896849,87516.8807020385,86987.0558177598,87922.7073278326
2015-05-26,3.92589785890823,3.90159227449767,3.95016740492663,109181.850510932,108505.895919379,109856.802850646
2015-05-27,3.57538881576692,3.56076945955326,3.59459850647629,99433.9591173367,99027.3850234479,99968.1934898974
2015-05-28,4.19600159890831,4.17640575893181,4.2195345527312,116693.616538215,116148.643095746,117348.083755324
2015-05-29,5.19348510842809,5.15788759427527,5.22767057882881,144434.301430561,143444.310705261,145385.022272793
2015-05-30,3.84981354356842,3.83266827860692,3.86748344401824,107065.894711214,106589.073402236,107557.306484721
2015-05-31,5.02371130134825,4.99426608554545,5.05234023572627,139712.778076813,138893.886891769,140508.96792838
2015-06-01,4.12154758820436,4.10684341654009,4.13980853888163,114623.000603017,114214.067734605,115130.849879459
2015-06-02,1.83174560270556,1.82548831661756,1.83902988167468,50942.0728088611,50768.0534892513,51144.6534887637
2015-06-03,3.9730916183602,3.95971556179784,3.98964384294005,110494.340589562,110122.343492209,110954.669048083
2015-06-04,4.55264991759748,4.52520811999385,4.57292506035342,126612.24529921,125849.070516934,127176.11060723
2015-06-05,6.10145048567943,6.05739153926955,6.13739814261586,169685.42707134,168460.118244296,170685.155502111
2015-06-06,6.09602788193491,6.06152656488775,6.12826655871378,169534.620827089,168575.116077946,170431.200033997
2015-06-07,6.22335205139489,6.18693622176396,6.2536260288387,173075.591309769,172062.842682604,173917.530911468
2015-06-08,6.74548516953808,6.69842709453393,6.78560132389211,187596.463248034,186287.74664483,188712.120385628
2015-06-09,6.76462723095647,6.71086699606068,6.80615657793939,188128.816804689,186633.708643251,189283.775776384
2015-06-10,6.12577308908871,6.07653976257705,6.15848680722887,170361.854972653,168992.643167217,171271.645398181
2015-06-11,6.77941408351195,6.74279467694109,6.81669600978634,188540.049084096,187521.6388458,189576.884439355
2015-06-12,5.93214799405985,5.88812408675752,5.96034145459872,164977.011316408,163752.676950428,165761.090348662
2015-06-13,6.34556436204462,6.29954801114956,6.382412464147,176474.397573074,175194.652015486,177499.167987369
2015-06-14,5.38995523507038,5.35982144709161,5.42240101389154,149898.267322656,149060.226483931,150800.606176155
2015-06-15,5.81440631784013,5.76730240711581,5.85447581197578,161702.536392727,160392.545067427,162816.895878377
2015-06-16,5.90205458355685,5.84686527651635,5.94201975311734,164140.093402345,162605.241786828,165251.551551644
2015-06-17,5.18946260088654,5.16182644506712,5.21734612516378,144322.43280003,143553.852785518,145097.892297135
2015-06-18,4.53652444888816,4.51015048202885,4.56518315488753,126163.785207452,125430.307513813,126960.80302776
2015-06-19,5.34919337683424,5.31822202697346,5.37366443541332,148764.652727363,147903.318731384,149445.209266439
2015-06-20,6.34645613195994,6.30516720481338,6.37764199412286,176499.198292065,175350.925557143,177366.498018928
2015-06-21,6.28839610963446,6.25561720684936,6.31873151409001,174884.51016058,173972.90690639,175728.158088643
2015-06-22,5.58019835864008,5.54454964991914,5.6099433550954,155189.056086095,154197.641605546,156016.284371992
2015-06-23,5.52618866314648,5.49684235189234,5.55109774709344,153687.010258248,152870.869674986,154379.748576361
2015-06-24,5.25900815993707,5.22567441666079,5.28599309079382,146256.541405205,145329.507665114,147007.010417068
2015-06-25,6.33356568737013,6.30338041286713,6.36508487145427,176140.706389116,175301.233675647,177017.276021994
2015-06-26,6.76256717733536,6.71791705622587,6.79728399374463,188071.525332881,186829.775541248,189037.023263707
2015-06-27,6.70554025811843,6.666369711872,6.74085595790559,186485.568491209,185396.209348814,187467.721770134
2015-06-28,6.36794089588997,6.32119205765159,6.40723289257702,177096.703975598,175796.587454095,178189.44073614
2015-06-29,3.13278614251725,3.1175644340199,3.14791398912017,87124.8821512021,86701.5562366201,87545.597703596
2015-06-30,6.44803579858366,6.40739640943366,6.48336265689681,179324.19689744,178193.988249509,180306.660502451
2015-07-01,5.97534240655177,5.94064606802328,6.00748599438842,166178.276875801,165213.348448563,167072.211595499
2015-07-02,6.074825125274,6.03069499142491,6.11126995941121,168944.957954705,167717.669357269,169958.513216627
2015-07-03,6.51943005686073,6.48039218490486,6.55633867264732,181309.719067065,180224.049685606,182336.172407473
2015-07-04,6.12882791884808,6.07181757158832,6.16858785803208,170446.811835544,168861.315871107,171552.562390531
2015-07-05,3.88589105164757,3.86846828818363,3.90642323961243,108069.234389287,107584.695660983,108640.248296833
2015-07-06,5.87954651312809,5.82094639517146,5.91971041038336,163514.128879283,161884.420326334,164631.113778956
2015-07-07,4.16422568872028,4.14279464521914,4.17925153710246,115809.907180335,115213.895497931,116227.786093853
2015-07-08,6.4385690154471,6.37537303148028,6.48148381509866,179060.919313972,177303.396647227,180254.408652884
2015-07-09,5.8663775888629,5.83013895736939,5.90312669241805,163147.89226993,162140.071641722,164169.90946828
2015-07-10,4.8666974004123,4.83453717923987,4.90218639829823,135346.11626435,134451.718960437,136333.089079542
2015-07-11,2.28477485915972,2.27857884124849,2.29217103427661,63541.1200415907,63368.8046310375,63746.8126283532
2015-07-12,4.38132851831492,4.35691911743132,4.40737125109444,121847.682369141,121168.840571898,122571.948221035
2015-07-13,4.28065119440235,4.25480030042888,4.30251063953787,119047.778519294,118328.847833163,119655.704338256
2015-07-14,4.32719989400943,4.29784362582806,4.34824818630474,120342.329051333,119525.911559251,120927.696166191
2015-07-15,5.51204154999717,5.480068265274,5.54492446252258,153293.569560466,152404.371084488,154208.065395239
2015-07-16,3.96956729708692,3.94241832077125,3.99053914652219,110396.326853026,109641.29562701,110979.568040716
2015-07-17,2.86789705234705,2.85005736832063,2.87681854932701,79758.139030437,79262.0054618789,80006.2518404505
2015-07-18,5.63523034298193,5.60185525554142,5.67266195034994,156719.532451927,155791.34890292,157760.530538712
2015-07-19,5.01916951672567,4.97373191696131,5.04317340728986,139586.46800265,138322.817901874,140254.032286146
2015-07-20,4.82990873618672,4.79745323220907,4.85838788260654,134322.998857242,133420.389540624,135115.023005307
2015-07-21,6.5453684948083,6.50191627677343,6.59105956526185,182031.084409786,180822.649105468,183301.7837003
2015-07-22,6.41450295500365,6.38011741432451,6.4547902885535,178391.626044469,177435.341113711,179512.043790219
2015-07-23,6.04320394505622,6.00731694234726,6.08467926418788,168065.551740994,167067.510144939,169219.008161938
2015-07-24,5.78455011690937,5.73910100664459,5.82560785969807,160872.215435841,159608.245220333,162014.058778836
2015-07-25,3.18791761874827,3.16754786560627,3.2088601159666,88658.12545315,88091.6289668883,89240.5503360158
2015-07-26,3.70280608670591,3.68955593980676,3.72171705356901,102977.518814542,102609.023349305,103503.44547674
2015-07-27,3.02963749199976,3.02126369256893,3.03826096627185,84256.2490522409,84023.3680781242,84496.0736510201
2015-07-28,4.33488331452232,4.31003372305226,4.36400145985798,120556.010125064,119864.926332605,121365.805261221
2015-07-29,5.95503478579988,5.90203519364019,5.99896931430571,165613.508332948,164139.554155768,166835.357014698
2015-07-30,6.32124223587304,6.27297912543957,6.36365448507136,175797.982944062,174455.753497979,176977.49601807
2015-07-31,6.37088593669263,6.327121852251,6.4165668063509,177178.607534025,175961.499015929,178449.023133586
2015-08-01,6.23704738352263,6.18640540719304,6.28858637715055,173456.467674566,172048.080373647,174889.801627715
2015-08-02,5.67177392499057,5.6096972544454,5.72472113449502,157735.833958332,156009.440147984,159208.331338764
2015-08-03,3.93318871574729,3.89975771619795,3.96843299689008,109384.614125806,108454.875623582,110364.781204367
2015-08-04,4.05864024477864,4.03685662761825,4.08180298169043,112873.50522316,112267.688231005,113517.67645986
2015-08-05,5.69408060997908,5.66197246557261,5.72561728536214,158356.197817337,157463.248803185,159233.25389496
2015-08-06,3.16944243937,3.15211004084634,3.1843988497685,88144.3183329613,87662.292714207,88560.2661296172
2015-08-07,5.68621104137744,5.63450237653897,5.73223405212042,158137.339840505,156699.28721728,159417.270612927
2015-08-08,5.59427388527058,5.54025872771982,5.64142575564872,155580.505914813,154078.308183496,156891.831030226
2015-08-09,4.03929683365377,4.00982716868943,4.07018766771883,112335.551996228,111515.980863616,113194.646793969
2015-08-10,4.03476864662432,4.00507959577106,4.06805762436042,112209.620080243,111383.947679032,113135.408860661
2015-08-11,5.46230233831003,5.41325239493505,5.50764664798525,151910.288749267,150546.176951762,153171.344390143
2015-08-12,4.42897916008216,4.40638312894751,4.45868978148343,123172.878651152,122544.46788191,123999.150943759
2015-08-13,4.70839365269828,4.67195659362931,4.74245085201956,130943.58294856,129930.243916496,131890.736486108
2015-08-14,3.60799800553237,3.57696447961142,3.63805687234727,100340.842538711,99477.7793848294,101176.799769658
2015-08-15,2.13867718356407,2.1286185761236,2.15209274887473,59478.0457716669,59198.3091576788,59851.1416337879
2015-08-16,3.84972868772215,3.83075490652248,3.8738699727964,107063.53481326,106535.861242266,107734.92013016
2015-08-17,4.79409913842485,4.76704180421001,4.82327308357909,133327.109944641,132574.627346866,134138.456911149
2015-08-18,4.45541664161184,4.42759029328961,4.48501755358594,123908.12273034,123134.253334862,124731.343930253
2015-08-19,5.46478024344686,5.41708562635561,5.51321559612724,151979.200951763,150652.781686519,153326.220570165
2015-08-20,4.16392133737063,4.1393718531452,4.19292625945112,115801.442965332,115118.705356471,116608.089286883
2015-08-21,2.65053396055716,2.62859757845245,2.6682203565157,73713.1257755588,73103.0602879222,74204.9963002188
2015-08-22,5.49538588105735,5.45257022891135,5.53829482469515,152830.364244969,151639.632264633,154023.690724213
2015-08-23,5.14388723211653,5.09856930052433,5.18956711683894,143054.951250876,141794.629202167,144325.339458711
2015-08-24,3.78655967685553,3.76661000365839,3.81065490751037,105306.762286509,104751.948505042,105976.86679914
2015-08-25,3.91649588773219,3.88623284872526,3.9451722936352,108920.375391521,108078.739995083,109717.885458012
2015-08-26,3.9021726208125,3.87655310503136,3.93701625759027,108522.035739331,107809.539835793,109491.060629598
2015-08-27,2.95387822995444,2.93640461192889,2.974203009946,82149.3332024866,81663.3801747425,82714.5789552948
2015-08-28,2.66016522896045,2.64488663446896,2.68267814270173,73980.9778045291,73556.069852326,74607.0770233585
2015-08-29,1.86776230700427,1.85836750841336,1.88056436382917,51943.7214930505,51682.4458480399,52299.7552730221
2015-08-30,1.69642233856717,1.68922658397719,1.70513204906666,47178.6421423492,46978.5233847573,47420.865028406
2015-08-31,2.58405864913429,2.5729366940565,2.59895539815005,71864.4028145245,71555.0937901093,72278.6913881427
2015-09-01,3.91296216118461,3.89280982630925,3.93971670135661,108822.100088003,108261.650149446,109566.16178052
2015-09-02,2.06484496538818,2.05659199115268,2.07310492298761,57424.7223033858,57195.2015589257,57654.4372598769
2015-09-03,2.42696872889382,2.41908580327366,2.43806360817973,67495.6268542556,67276.3974097869,67804.1828827528
2015-09-04,2.80762151326459,2.79472275498253,2.81910679690199,78081.8358931473,77723.1127808448,78401.2493283002
2015-09-05,0.789731848906284,0.787916282202016,0.793259731406442,21962.9719798635,21912.4798530629,22061.084756506
2015-09-06,2.29351812654277,2.28526601157948,2.30489946250748,63784.2761670682,63554.7793195441,64100.7987477805
2015-09-07,2.27291024987999,2.26699987073807,2.28201844652542,63211.1573061081,63046.7857011589,63464.4623589405
2015-09-08,1.47196285434401,1.46361926948937,1.47914208349563,40936.2734580478,40704.2327715443,41135.9326321238
2015-09-09,3.27068107868906,3.25172388053627,3.29200907598901,90959.8327404444,90432.6203550973,91552.9786389341
2015-09-10,4.44242216356852,4.4130160329084,4.47713504361905,123546.737587328,122728.933386296,124512.12604538
2015-09-11,4.46610111017001,4.42997244598045,4.50975222852844,124205.264961451,123200.502597663,125419.231817066
2015-09-12,4.34603025275745,4.31318206094778,4.38662352287375,120866.013947828,119952.48371943,121994.939994524
2015-09-13,3.41713281320553,3.396652027324,3.44262798825524,95032.7536262392,94463.1692450792,95741.7915307051
2015-09-14,1.71174193965123,1.70066801565044,1.71992859134251,47604.6905153732,47296.7172673989,47832.3667854306
2015-09-15,2.68451684055219,2.67654652330291,2.69825817630102,74658.2124428366,74436.5525785941,75040.3681991676
2015-09-16,2.09507847785536,2.08476720564105,2.10459044091514,58265.5365469661,57978.7731562873,58530.0706143777
2015-09-17,3.00830620542561,2.98945178470419,3.0291057100214,83663.0116768316,83138.6576007302,84241.4598390338
2015-09-18,1.68064898966573,1.67538018271151,1.68865493050951,46739.9747384313,46593.4456859902,46962.625318711
2015-09-19,2.37419124965109,2.35943435331209,2.38684739947761,66027.8497861516,65617.4506092007,66379.8257947143
2015-09-20,1.81799634272239,1.80846254645457,1.8283508994934,50559.6966742624,50294.5554107034,50847.6638374717
2015-09-21,2.75793531831257,2.73999386562551,2.77180521697017,76700.0295128821,76201.0656896684,77085.760689866
2015-09-22,3.48073596354617,3.45503553590381,3.51025733000651,96801.5998627144,96086.8537460908,97622.6088485793
2015-09-23,3.97114023365888,3.94779823363987,4.00009388818244,110440.071273241,109790.914609392,111245.291809676
2015-09-24,3.45106011729738,3.42746322368714,3.48218259434315,95976.2946904036,95320.0492649579,96841.8316346802
2015-09-25,3.70256257836065,3.67600986645683,3.73472034358315,102970.746684266,102232.297971148,103865.075686566
2015-09-26,1.97107235587234,1.95654155377128,1.98317286377276,54816.8431883071,54412.731843637,55153.3664225253
2015-09-27,3.68156736185293,3.65663481948181,3.7064878398622,102386.855642631,101693.464930021,103079.910837252
2015-09-28,3.75609751931006,3.73054720929523,3.78413865741284,104459.589270068,103749.018025272,105239.432113291
2015-09-29,3.69989733947364,3.67133728281448,3.73062363963917,102896.624604631,102102.350288587,103751.143604359
2015-09-30,3.6270015633163,3.60548311334778,3.65552086089041,100869.34421647,100270.90170163,101662.484995043
2015-10-01,1.40714133548446,1.40078931750692,1.41601752295089,39133.5435765365,38956.8896995915,39380.3962986134
2015-10-02,3.15497196649232,3.1383567362255,3.1786713283062,87741.8847844244,87279.804095524,88400.9799192853
2015-10-03,2.72317673219713,2.71379271749585,2.73516710722731,75733.3699385336,75472.3942007205,76066.8303038217
2015-10-04,3.21458731184016,3.196507397591,3.24512768496837,89399.8274915064,88897.0129594566,90249.1757357215
2015-10-05,3.35476933431338,3.33023273557142,3.38838854784947,93298.3834835483,92616.0042286188,94233.3563428812
2015-10-06,2.83464164090345,2.81736324313844,2.85626586404558,78833.2837511087,78352.7599296426,79434.6678887938
2015-10-07,1.13953407985794,1.1368539087656,1.14325091966724,31691.2064527733,31616.6690985007,31794.5742588184
2015-10-08,1.87667760010193,1.8712139518085,1.88706931755234,52191.6617689397,52039.7140482765,52480.6623955474
2015-10-09,2.32241774893091,2.30573720569293,2.33945384958796,64587.9940336054,64124.0969472056,65061.7794101167
2015-10-10,1.97923976987347,1.96988755126906,1.990572671591,55043.984445309,54783.8929782589,55359.1600371474
2015-10-11,1.98718669861158,1.97728112820657,1.99471924813675,55264.9938593812,54989.5133079116,55474.4791098335
2015-10-12,2.14374663521781,2.13082125075331,2.16143324874659,59619.030619598,59259.5670153176,60110.9071950319
2015-10-13,1.55561620229479,1.5483405589026,1.56597759267798,43262.7291272846,43060.3886085635,43550.8863378282
2015-10-14,2.8332097309247,2.81461986789814,2.85373696085823,78793.4613749634,78276.4648256572,79364.3373963355
2015-10-15,2.79407916039939,2.77704653732039,2.82071167241734,77705.213984164,77231.5253214291,78445.8819919361
2015-10-16,2.62479446156209,2.61161148747699,2.63821202895264,72997.2930584316,72630.6657141715,73370.444599736
2015-10-17,2.68956084483727,2.67098252732464,2.71239223498365,74798.4895823908,74281.8141215646,75433.4458434823
2015-10-18,0.686716986558708,0.684013649891986,0.690554908332862,19098.0596195697,19022.8780151484,19204.7947962039
2015-10-19,0.951365850128357,0.949930619057624,0.953703966439788,26458.1218775788,26418.2071396399,26523.1464591564
2015-10-20,2.01627818740114,2.00520931734886,2.02791477557146,56074.0476591267,55766.2149648474,56397.6689747414
2015-10-21,2.30720841319124,2.29570441387449,2.32544796527003,64165.0122137064,63845.0782829674,64672.2663807841
2015-10-22,1.96324907732064,1.95527265491023,1.97434935891781,54599.2725687867,54377.4429159217,54907.9788391808
2015-10-23,2.10212395365623,2.09424776849453,2.11394949683973,58461.475950719,58242.4339629176,58790.3522318842
2015-10-24,1.86146638080423,1.85242849446073,1.87374414375843,51768.6275660294,51517.2778898141,52110.0803820857
2015-10-25,1.91096180925236,1.90206614977638,1.92308091924049,53145.1286019737,52897.7343502616,53482.1691727178
2015-10-26,0.780231069687676,0.777777505722252,0.782626010732762,21698.7489425703,21630.5136843646,21765.3538580736
